,created_on,message,Annotation,sentiment_12h_database,player,Annotation_converted,vader_sentiment,vader_positive,vader_negative,vader_neutral,vader_compound
1362,43:06.3,#Safeway was Justin Thomas' tournament. Turn his two Thursday triples into bogeys and he wins. Calling for a repeat next wk in Malaysia,1,neutral,rafa cabrera,positive,positive,0.15,0.0,0.85,0.5719
1363,43:06.3,#Safeway was Justin Thomas' tournament. Turn his two Thursday triples into bogeys and he wins. Calling for a repeat next wk in Malaysia,1,neutral,justin thomas,positive,positive,0.15,0.0,0.85,0.5719
1364,22:48.7,"After an opening round 75 last week at the #PGA Safeway, Justin Thomas was -17 the final three rounds which was best in the field. #DFS",1,neutral,justin thomas,positive,positive,0.144,0.0,0.856,0.6369
1365,12:59.1,@ChinaairlinesEN in Malaysia for a tournament. Clubs still not here. Hoping for some help finding them!,11,positive,marc leishman,neutral,positive,0.163,0.127,0.709,0.168
1366,55:45.6,"I may be wrong on this so I want others opinions, but why in this CIMB field are Marc Leishman, David Lingmerth, &amp; Danny Lee priced so low?",11,neutral,hudson swafford,neutral,negative,0.045,0.194,0.761,-0.6696
1367,55:45.6,"I may be wrong on this so I want others opinions, but why in this CIMB field are Marc Leishman, David Lingmerth, &amp; Danny Lee priced so low?",11,neutral,jamie lovemark,neutral,negative,0.045,0.194,0.761,-0.6696
1368,55:45.6,"I may be wrong on this so I want others opinions, but why in this CIMB field are Marc Leishman, David Lingmerth, &amp; Danny Lee priced so low?",11,neutral,david lingmerth,neutral,negative,0.045,0.194,0.761,-0.6696
1369,55:45.6,"I may be wrong on this so I want others opinions, but why in this CIMB field are Marc Leishman, David Lingmerth, &amp; Danny Lee priced so low?",11,positive,marc leishman,neutral,negative,0.045,0.194,0.761,-0.6696
1370,55:45.6,"I may be wrong on this so I want others opinions, but why in this CIMB field are Marc Leishman, David Lingmerth, &amp; Danny Lee priced so low?",11,neutral,danny lee,neutral,negative,0.045,0.194,0.761,-0.6696
1371,55:45.6,"I may be wrong on this so I want others opinions, but why in this CIMB field are Marc Leishman, David Lingmerth, &amp; Danny Lee priced so low?",11,neutral,ryo ishikawa,neutral,negative,0.045,0.194,0.761,-0.6696
1372,55:45.6,"I may be wrong on this so I want others opinions, but why in this CIMB field are Marc Leishman, David Lingmerth, &amp; Danny Lee priced so low?",11,neutral,chez reavie,neutral,negative,0.045,0.194,0.761,-0.6696
1373,35:18.4,Backed @siwookim at 50/1 in the @CIMBClassic. Really impressive recent winner on the @PGATOUR with an ability to shoot very low numbers,1,neutral,si woo,positive,positive,0.347,0.15,0.502,0.7402
1374,36:33.1,Think Kevin Na's a strong bet at 5/1 for top five in @CIMBClassic. Na struggles to win but often contends and no worse than 3rd in 2 visits,1,positive,kevin na,positive,negative,0.166,0.274,0.559,-0.705
1375,04:06.7,Berger @66s without Rory and DJ with Bet Victor in the HSBC is a big price,11,neutral,daniel berger,neutral,neutral,0.0,0.0,1.0,0.0
1376,07:35.9,Interested to see where prices shake out for the WGC. I feel dangerous amounts of Scott Hend and Hao-Tong Li coming to my lineups.,11,neutral,hao tong,neutral,negative,0.091,0.236,0.673,-0.6486
1377,07:35.9,Interested to see where prices shake out for the WGC. I feel dangerous amounts of Scott Hend and Hao-Tong Li coming to my lineups.,11,neutral,scott hend,neutral,negative,0.091,0.236,0.673,-0.6486
1378,33:46.4,Like @RossFisher at 100/1 in the #HSBCChampions. Second twice in a row recently and strong form at the course including third 12 months ago,1,neutral,ross fisher,positive,positive,0.216,0.0,0.784,0.7003
1379,46:34.8,For my money @DJohnsonPGA should be favourite for the #HSBCChampions. The 2013 winner was fifth last year and is the man to beat in China,1,neutral,dustin johnson,positive,positive,0.137,0.0,0.863,0.5859
1380,47:18.4,Backed @Thomas_Pieters at 60/1 in the #HSBCChampions. Generous odds on Ryder Cup star. Improved during the week in Portugal and a big danger,1,neutral,thomas pieters,positive,positive,0.259,0.121,0.621,0.4588
1381,47:45.4,Think @alexlevygolf is a huge price at 125/1 in the #HSBCChampions. In fine form with a recent win under his belt and has also won in China,111,neutral,alexander levy,negative,positive,0.356,0.0,0.644,0.891
1382,48:22.9,"@RBaroff427 Field averages 80% GIR from the Fairways here, only 50% from Other. That's all I need to see to go Grillo.",1,neutral,emiliano grillo,positive,neutral,0.0,0.0,1.0,0.0
1383,37:20.6,HSBC Champions picks Hoping i see the 👋 this week! Ross Fisher Scott Hend Alex Levy,1,neutral,alexander levy,positive,positive,0.55,0.0,0.45,0.9402
1384,37:20.6,HSBC Champions picks Hoping i see the 👋 this week! Ross Fisher Scott Hend Alex Levy,1,neutral,scott hend,positive,positive,0.55,0.0,0.45,0.9402
1385,37:20.6,HSBC Champions picks Hoping i see the 👋 this week! Ross Fisher Scott Hend Alex Levy,1,neutral,ross fisher,positive,positive,0.55,0.0,0.45,0.9402
1386,13:30.3,"I'm e/w on Fowler, Wiesberger &amp; Piercy (long shot) in WGC this week. See their stats (&amp; everyone else's!) on Golf Predictor. #bettingtips",1,neutral,rickie fowler,positive,neutral,0.0,0.0,1.0,0.0
1387,13:30.3,"I'm e/w on Fowler, Wiesberger &amp; Piercy (long shot) in WGC this week. See their stats (&amp; everyone else's!) on Golf Predictor. #bettingtips",1,neutral,scott piercy,positive,neutral,0.0,0.0,1.0,0.0
1388,13:30.3,"I'm e/w on Fowler, Wiesberger &amp; Piercy (long shot) in WGC this week. See their stats (&amp; everyone else's!) on Golf Predictor. #bettingtips",1,neutral,bernd wiesberger,positive,neutral,0.0,0.0,1.0,0.0
1389,01:09.8,"All the DJ, please",1,positive,dustin johnson,positive,positive,0.434,0.0,0.566,0.3182
1390,45:56.9,Ben An @ 91.0 in China. Too good imo at this price.,1,neutral,byeong hun,positive,positive,0.225,0.0,0.775,0.4404
1391,47:24.5,"Racing Post - Steve Palmer - HSBC 2ew Willett (66), 1.5ew An (80), 1ew Levy (90), 1ew Pieters (50), 1ew Wiesberger (50) #HSBCChampions",1,neutral,byeong hun,positive,neutral,0.0,0.0,1.0,0.0
1392,47:24.5,"Racing Post - Steve Palmer - HSBC 2ew Willett (66), 1.5ew An (80), 1ew Levy (90), 1ew Pieters (50), 1ew Wiesberger (50) #HSBCChampions",1,neutral,alexander levy,positive,neutral,0.0,0.0,1.0,0.0
1393,47:24.5,"Racing Post - Steve Palmer - HSBC 2ew Willett (66), 1.5ew An (80), 1ew Levy (90), 1ew Pieters (50), 1ew Wiesberger (50) #HSBCChampions",1,neutral,thomas pieters,positive,neutral,0.0,0.0,1.0,0.0
1394,47:24.5,"Racing Post - Steve Palmer - HSBC 2ew Willett (66), 1.5ew An (80), 1ew Levy (90), 1ew Pieters (50), 1ew Wiesberger (50) #HSBCChampions",1,neutral,bernd wiesberger,positive,neutral,0.0,0.0,1.0,0.0
1395,47:24.5,"Racing Post - Steve Palmer - HSBC 2ew Willett (66), 1.5ew An (80), 1ew Levy (90), 1ew Pieters (50), 1ew Wiesberger (50) #HSBCChampions",1,positive,danny willett,positive,neutral,0.0,0.0,1.0,0.0
1396,49:37.4,HSBC Champions: Younghan Song 400/1 &amp; FRL 250/1 🇰🇷,1,positive,younghan song,positive,positive,0.274,0.0,0.726,0.5267
1397,10:50.4,Backed Paul Casey at 24/1. Great record at Sheshan and pretty easy to write off a bit of an off week in Malaysia.,1,neutral,paul casey,positive,positive,0.386,0.0,0.614,0.8834
1398,33:03.9,"Saw Rory on the range today with his M2, told me he wasn't hitting it his best, still getting 290 carry into a breeze with it though! #STP",11,neutral,rory mcilroy,neutral,positive,0.147,0.0,0.853,0.6696
1399,20:46.7,"Took some stabs on grace, RCB, Chappell and Noren at 50/1 and deeper for WGC Champions",1,neutral,alexander noren,positive,positive,0.281,0.131,0.588,0.5106
1400,20:46.7,"Took some stabs on grace, RCB, Chappell and Noren at 50/1 and deeper for WGC Champions",1,neutral,kevin chappell,positive,positive,0.281,0.131,0.588,0.5106
1401,20:46.7,"Took some stabs on grace, RCB, Chappell and Noren at 50/1 and deeper for WGC Champions",1,neutral,rafael cabrera,positive,positive,0.281,0.131,0.588,0.5106
1402,03:44.6,Think @MattFitz94 is a ridiculous price at 219/1 in the #HSBCChampions. Two time winner says he is a fan of the course and was 7th last year,1,neutral,matthew fitzpatrick,positive,positive,0.193,0.111,0.696,0.3818
1403,11:09.4,Shriners Hospital Open: Jon Rahm 33/1. ALL IN,1,neutral,jon rahm,positive,neutral,0.0,0.0,1.0,0.0
1404,52:38.0,XANDER 175/1 Im in.,1,neutral,xander schauffele,positive,neutral,0.0,0.0,1.0,0.0
1405,50:41.4,"Shriners bets: Koepka - 2pt ew, 26 Finau - 1.5pt ew, 41 Lovemark - 0.75pt ew, 81 Hadwin - 0.5pt ew, 126 Blaum - 0.5pt ew, 126",1,neutral,brooks koepka,positive,positive,0.167,0.0,0.833,0.6369
1406,50:41.4,"Shriners bets: Koepka - 2pt ew, 26 Finau - 1.5pt ew, 41 Lovemark - 0.75pt ew, 81 Hadwin - 0.5pt ew, 126 Blaum - 0.5pt ew, 126",1,neutral,ryan blaum,positive,positive,0.167,0.0,0.833,0.6369
1407,50:41.4,"Shriners bets: Koepka - 2pt ew, 26 Finau - 1.5pt ew, 41 Lovemark - 0.75pt ew, 81 Hadwin - 0.5pt ew, 126 Blaum - 0.5pt ew, 126",1,neutral,adam hadwin,positive,positive,0.167,0.0,0.833,0.6369
1408,50:41.4,"Shriners bets: Koepka - 2pt ew, 26 Finau - 1.5pt ew, 41 Lovemark - 0.75pt ew, 81 Hadwin - 0.5pt ew, 126 Blaum - 0.5pt ew, 126",1,neutral,jamie lovemark,positive,positive,0.167,0.0,0.833,0.6369
1409,50:41.4,"Shriners bets: Koepka - 2pt ew, 26 Finau - 1.5pt ew, 41 Lovemark - 0.75pt ew, 81 Hadwin - 0.5pt ew, 126 Blaum - 0.5pt ew, 126",1,neutral,tony finau,positive,positive,0.167,0.0,0.833,0.6369
1410,31:52.3,Shriner's Open bets: E/W Adam Hadwin 125-1 Brett Stegmaier 300-1 FRL Ricky Barnes 125-1,1,positive,brett stegmaier,positive,positive,0.244,0.0,0.756,0.6369
1411,31:52.3,Shriner's Open bets: E/W Adam Hadwin 125-1 Brett Stegmaier 300-1 FRL Ricky Barnes 125-1,1,positive,adam hadwin,positive,positive,0.244,0.0,0.756,0.6369
1412,31:52.3,Shriner's Open bets: E/W Adam Hadwin 125-1 Brett Stegmaier 300-1 FRL Ricky Barnes 125-1,1,positive,ricky barnes,positive,positive,0.244,0.0,0.756,0.6369
1413,00:44.8,Taken a punt on @wesleybryangolf at 129/1 in the @ShrinersOpen. Looks a nice price on Bryan who won 3 times last season on @WebDotComTour,1,positive,wesley bryan,positive,positive,0.255,0.0,0.745,0.7579
1414,48:18.8,"Racing Post - Shriners 1.5ew Ishikawa (66), 1.5ew Walker (50), 1ew Piercy (33), 1ew Kizzire (55)",1,negative,jimmy walker,positive,neutral,0.0,0.0,1.0,0.0
1415,48:18.8,"Racing Post - Shriners 1.5ew Ishikawa (66), 1.5ew Walker (50), 1ew Piercy (33), 1ew Kizzire (55)",1,positive,patton kizzire,positive,neutral,0.0,0.0,1.0,0.0
1416,48:18.8,"Racing Post - Shriners 1.5ew Ishikawa (66), 1.5ew Walker (50), 1ew Piercy (33), 1ew Kizzire (55)",1,positive,scott piercy,positive,neutral,0.0,0.0,1.0,0.0
1417,48:18.8,"Racing Post - Shriners 1.5ew Ishikawa (66), 1.5ew Walker (50), 1ew Piercy (33), 1ew Kizzire (55)",1,positive,ryo ishikawa,positive,neutral,0.0,0.0,1.0,0.0
1418,29:38.4,@gfienberg17 who do u like for the shriners tournament? Thanks,11,positive,patrick rodgers,neutral,positive,0.435,0.0,0.565,0.6597
1419,29:38.4,@gfienberg17 who do u like for the shriners tournament? Thanks,11,positive,patton kizzire,neutral,positive,0.435,0.0,0.565,0.6597
1420,29:38.4,@gfienberg17 who do u like for the shriners tournament? Thanks,11,negative,jimmy walker,neutral,positive,0.435,0.0,0.565,0.6597
1421,29:38.4,@gfienberg17 who do u like for the shriners tournament? Thanks,11,positive,brendan steele,neutral,positive,0.435,0.0,0.565,0.6597
1422,12:41.0,You may be able to cash this week by just rostering B last names. Bohn Blaum Brehm Bradley Blair Bryan,11,neutral,wesley bryan,neutral,neutral,0.0,0.0,1.0,0.0
1423,12:41.0,You may be able to cash this week by just rostering B last names. Bohn Blaum Brehm Bradley Blair Bryan,11,neutral,ryan brehm,neutral,neutral,0.0,0.0,1.0,0.0
1424,12:41.0,You may be able to cash this week by just rostering B last names. Bohn Blaum Brehm Bradley Blair Bryan,11,neutral,keegan bradley,neutral,neutral,0.0,0.0,1.0,0.0
1425,12:41.0,You may be able to cash this week by just rostering B last names. Bohn Blaum Brehm Bradley Blair Bryan,11,neutral,jason bohn,neutral,neutral,0.0,0.0,1.0,0.0
1426,12:41.0,You may be able to cash this week by just rostering B last names. Bohn Blaum Brehm Bradley Blair Bryan,11,neutral,ryan blaum,neutral,neutral,0.0,0.0,1.0,0.0
1427,12:41.0,You may be able to cash this week by just rostering B last names. Bohn Blaum Brehm Bradley Blair Bryan,11,neutral,zac blair,neutral,neutral,0.0,0.0,1.0,0.0
1428,49:06.1,Jon Rahm: 22 straight rounds of par or better. Rahm is only player over the last 30 years to have a streak that long at age 21 or younger.,1,neutral,jon rahm,positive,positive,0.156,0.0,0.844,0.5859
1429,18:28.9,"10 winners #OHLClassicMayakoba average age of winner 37+ only 2 under 30 English and Huh. Only 1 international winner, GMAC last year.",11,neutral,graeme mcdowell,neutral,positive,0.386,0.0,0.614,0.8934
1430,18:28.9,"10 winners #OHLClassicMayakoba average age of winner 37+ only 2 under 30 English and Huh. Only 1 international winner, GMAC last year.",11,neutral,john huh,neutral,positive,0.386,0.0,0.614,0.8934
1431,18:28.9,"10 winners #OHLClassicMayakoba average age of winner 37+ only 2 under 30 English and Huh. Only 1 international winner, GMAC last year.",11,neutral,harris english,neutral,positive,0.386,0.0,0.614,0.8934
1432,29:16.6,"Removed closing line about Noh at the OHL, but if you play fantasy golf he's worth a glance. Has made incredible no' of birdies/eagles here.",11,neutral,seung yul,neutral,positive,0.186,0.096,0.718,0.3919
1433,43:28.7,rahm rahm rahm rahm rahm rahmrahramrahrnrmljkhajofhdauoif,1,positive,jon rahm,positive,neutral,0.0,0.0,1.0,0.0
1434,44:12.5,Big day for me... my guy Russell Knox is the betting favorite in a real PGA Tour event.,1,positive,russell knox,positive,positive,0.324,0.0,0.676,0.802
1435,45:17.5,"I'm e/w on English, SW Kim &amp; Leishman in Mexico this week. See their stats (&amp; everyone else's!) on Golf Predictor. #bettingtips",1,positive,marc leishman,positive,neutral,0.0,0.0,1.0,0.0
1436,45:17.5,"I'm e/w on English, SW Kim &amp; Leishman in Mexico this week. See their stats (&amp; everyone else's!) on Golf Predictor. #bettingtips",1,neutral,si woo,positive,neutral,0.0,0.0,1.0,0.0
1437,45:17.5,"I'm e/w on English, SW Kim &amp; Leishman in Mexico this week. See their stats (&amp; everyone else's!) on Golf Predictor. #bettingtips",1,positive,harris english,positive,neutral,0.0,0.0,1.0,0.0
1438,54:02.6,#OHLMayakoba Rahm 20/1 - 3u Webb 66/1 - 1u Donald 66/1 - 1u (h/t @FantasyGolfMan) List 66/1 - .5u Stanley 66/1 .5u e/w,1,positive,luke list,positive,neutral,0.0,0.0,1.0,0.0
1439,54:02.6,#OHLMayakoba Rahm 20/1 - 3u Webb 66/1 - 1u Donald 66/1 - 1u (h/t @FantasyGolfMan) List 66/1 - .5u Stanley 66/1 .5u e/w,1,positive,luke donald,positive,neutral,0.0,0.0,1.0,0.0
1440,54:02.6,#OHLMayakoba Rahm 20/1 - 3u Webb 66/1 - 1u Donald 66/1 - 1u (h/t @FantasyGolfMan) List 66/1 - .5u Stanley 66/1 .5u e/w,1,positive,webb simpson,positive,neutral,0.0,0.0,1.0,0.0
1441,54:02.6,#OHLMayakoba Rahm 20/1 - 3u Webb 66/1 - 1u Donald 66/1 - 1u (h/t @FantasyGolfMan) List 66/1 - .5u Stanley 66/1 .5u e/w,1,positive,jon rahm,positive,neutral,0.0,0.0,1.0,0.0
1442,54:02.6,#OHLMayakoba Rahm 20/1 - 3u Webb 66/1 - 1u Donald 66/1 - 1u (h/t @FantasyGolfMan) List 66/1 - .5u Stanley 66/1 .5u e/w,1,positive,kyle stanley,positive,neutral,0.0,0.0,1.0,0.0
1443,18:22.3,"Racing Post - Palmer - OHL - 2ew Rahm (22), 1.5ew English (35), 1ew Horschel (40), 1ew S W Kim (40), 0.5ew Gomez (125) 0.5ew Bryan (100)",1,positive,billy horschel,positive,neutral,0.0,0.0,1.0,0.0
1444,18:22.3,"Racing Post - Palmer - OHL - 2ew Rahm (22), 1.5ew English (35), 1ew Horschel (40), 1ew S W Kim (40), 0.5ew Gomez (125) 0.5ew Bryan (100)",1,positive,harris english,positive,neutral,0.0,0.0,1.0,0.0
1445,18:22.3,"Racing Post - Palmer - OHL - 2ew Rahm (22), 1.5ew English (35), 1ew Horschel (40), 1ew S W Kim (40), 0.5ew Gomez (125) 0.5ew Bryan (100)",1,positive,fabian gomez,positive,neutral,0.0,0.0,1.0,0.0
1446,18:22.3,"Racing Post - Palmer - OHL - 2ew Rahm (22), 1.5ew English (35), 1ew Horschel (40), 1ew S W Kim (40), 0.5ew Gomez (125) 0.5ew Bryan (100)",1,neutral,si woo,positive,neutral,0.0,0.0,1.0,0.0
1447,18:22.3,"Racing Post - Palmer - OHL - 2ew Rahm (22), 1.5ew English (35), 1ew Horschel (40), 1ew S W Kim (40), 0.5ew Gomez (125) 0.5ew Bryan (100)",1,positive,jon rahm,positive,neutral,0.0,0.0,1.0,0.0
1448,18:22.3,"Racing Post - Palmer - OHL - 2ew Rahm (22), 1.5ew English (35), 1ew Horschel (40), 1ew S W Kim (40), 0.5ew Gomez (125) 0.5ew Bryan (100)",1,positive,wesley bryan,positive,neutral,0.0,0.0,1.0,0.0
1449,13:22.0,@Tour_Junkies @MayakobaGolf Love Chucky Three Sticks this week. And gotta love the subtle Pat brag!,1,neutral,charles howell,positive,positive,0.401,0.0,0.599,0.8655
1450,56:39.2,I'm not sure if I'd back Chris Kirk at 14/1 to win my club championship.,111,positive,zach johnson,negative,positive,0.324,0.095,0.581,0.6945
1451,56:39.2,I'm not sure if I'd back Chris Kirk at 14/1 to win my club championship.,111,positive,chris kirk,negative,positive,0.324,0.095,0.581,0.6945
1452,37:58.2,"I'm e/w on List, Glover &amp; Haas in RSM Classic this week. See their stats (&amp; everyone else's!) on Golf Predictor. #bettingtips",1,positive,bill haas,positive,neutral,0.0,0.0,1.0,0.0
1453,37:58.2,"I'm e/w on List, Glover &amp; Haas in RSM Classic this week. See their stats (&amp; everyone else's!) on Golf Predictor. #bettingtips",1,positive,luke list,positive,neutral,0.0,0.0,1.0,0.0
1454,37:58.2,"I'm e/w on List, Glover &amp; Haas in RSM Classic this week. See their stats (&amp; everyone else's!) on Golf Predictor. #bettingtips",1,positive,lucas glover,positive,neutral,0.0,0.0,1.0,0.0
1455,54:59.5,@futureoffantasy sounds like a Russell Henley week,1,positive,russell henley,positive,positive,0.333,0.0,0.667,0.3612
1456,54:59.5,@futureoffantasy sounds like a Russell Henley week,1,positive,kevin chappell,positive,positive,0.333,0.0,0.667,0.3612
1457,07:48.9,"also obv have to back Michael Thompson given he must've been about 33/1 here a couple of times, won 2 months ago and not missing cuts by far",1,positive,michael thompson,positive,positive,0.245,0.0,0.755,0.7562
1458,07:48.9,"also obv have to back Michael Thompson given he must've been about 33/1 here a couple of times, won 2 months ago and not missing cuts by far",1,positive,brian gay,positive,positive,0.245,0.0,0.755,0.7562
