,created_on,message,player,sentiment_12h_database
1986,2016-10-11 11:00:40.955,"Safeway Open: B DeChambeau 90/1, JJ Spaun 160/1, A Wise 200/1, X Schaufelle 250/1, J Randolph 300/1, N Lindheim 300/1, B Hagy 400/1",j.j. spaun,positive
1987,2016-10-11 11:00:40.955,"Safeway Open: B DeChambeau 90/1, JJ Spaun 160/1, A Wise 200/1, X Schaufelle 250/1, J Randolph 300/1, N Lindheim 300/1, B Hagy 400/1",xander schauffele,positive
1988,2016-10-11 11:00:40.955,"Safeway Open: B DeChambeau 90/1, JJ Spaun 160/1, A Wise 200/1, X Schaufelle 250/1, J Randolph 300/1, N Lindheim 300/1, B Hagy 400/1",aaron wise,positive
1989,2016-10-11 11:00:40.955,"Safeway Open: B DeChambeau 90/1, JJ Spaun 160/1, A Wise 200/1, X Schaufelle 250/1, J Randolph 300/1, N Lindheim 300/1, B Hagy 400/1",jonathan randolph,positive
1990,2016-10-11 12:56:17.656,You know PGA season is back when Spencer Levin is popping in models.,spencer levin,neutral
1991,2016-10-11 12:59:55.186,"Random guys I’m trying out for Team Mayo entering the new Golf Season: J.J. Spaun, Trey Mullinax, Grayson Murray, Xander Schauffele.",trey mullinax,neutral
1992,2016-10-11 12:59:55.186,"Random guys I’m trying out for Team Mayo entering the new Golf Season: J.J. Spaun, Trey Mullinax, Grayson Murray, Xander Schauffele.",xander schauffele,positive
1993,2016-10-11 12:59:55.186,"Random guys I’m trying out for Team Mayo entering the new Golf Season: J.J. Spaun, Trey Mullinax, Grayson Murray, Xander Schauffele.",j.j. spaun,positive
1994,2016-10-11 12:59:55.186,"Random guys I’m trying out for Team Mayo entering the new Golf Season: J.J. Spaun, Trey Mullinax, Grayson Murray, Xander Schauffele.",grayson murray,positive
1995,2016-10-11 21:22:54.439,"I'm e/w on Na, Piercy &amp; Vegas in Safeway Open. See their stats (&amp; everyone else's!) on Golf Predictor. #bettingtips",jhonattan vegas,neutral
1996,2016-10-11 21:22:54.439,"I'm e/w on Na, Piercy &amp; Vegas in Safeway Open. See their stats (&amp; everyone else's!) on Golf Predictor. #bettingtips",scott piercy,neutral
1997,2016-10-11 21:22:54.439,"I'm e/w on Na, Piercy &amp; Vegas in Safeway Open. See their stats (&amp; everyone else's!) on Golf Predictor. #bettingtips",kevin na,positive
1998,2016-10-12 17:42:17.770,Seriously considering tossing out Aaron Wise and Xander Schauffele in cash this week so I can guarantee you I'm free money.,aaron wise,positive
1999,2016-10-12 17:42:17.770,Seriously considering tossing out Aaron Wise and Xander Schauffele in cash this week so I can guarantee you I'm free money.,xander schauffele,positive
2000,2016-10-12 19:04:09.031,Fancy @GrilloEmiliano to contend again at 22/1 in the #SafewayOpen. First @PGATOUR title here 12 months ago and Argentine could repeat win,emiliano grillo,positive
2001,2016-10-12 19:05:09.588,Gone with @GraysonMurray at 74/1 in #SafewayOpen. Murray comes in off recent win on https://t.co/UrwshiHEbe Tour and 8 top 10s last season,grayson murray,positive
2002,2016-10-12 23:13:25.625,Long shot PGA bet this week that I love - Charles Howell III 110/1,charles howell,neutral
2003,2016-10-12 23:49:00.815,@ThePME any winners or FRL bets for the Safeway Open?,robert garrigus,positive
2004,2016-10-12 23:49:00.815,@ThePME any winners or FRL bets for the Safeway Open?,roberto castro,positive
2005,2016-10-18 13:09:48.329,Gone for @ryanmoorepga at 16/1 in the @CIMBClassic. Moore should be relishing his return to Kuala Lumpur where he has claimed two victories,ryan moore,neutral
2006,2016-10-18 13:14:26.851,Backed @JustinThomas34 at 20/1 to win @CIMBClassic. He finished strongly in his last tournament and shot 26-under-par to win here last year,justin thomas,neutral
2007,2016-10-18 13:15:26.129,"Thought I'd missed 200/1 on Danny Lee at the CIMB, but I presume oddschecker just got Lees mixed up and he was never bigger than 125/1?",danny lee,neutral
2008,2016-10-18 13:24:36.527,Looks like Alex Cejka week on the PGA!,alex cejka,neutral
2009,2016-10-18 13:25:27.058,Russell Knox 40/1 is a bet. Murders short tracks. Has a win in Asia at the HSBC last year and a playoff loss on paspalum greens at Mayakoba.,russell knox,neutral
2010,2016-10-18 14:43:06.322,#Safeway was Justin Thomas' tournament. Turn his two Thursday triples into bogeys and he wins. Calling for a repeat next wk in Malaysia,kevin chappell,neutral
2011,2016-10-18 14:43:06.322,#Safeway was Justin Thomas' tournament. Turn his two Thursday triples into bogeys and he wins. Calling for a repeat next wk in Malaysia,patton kizzire,neutral
2012,2016-10-18 14:43:06.322,#Safeway was Justin Thomas' tournament. Turn his two Thursday triples into bogeys and he wins. Calling for a repeat next wk in Malaysia,ryan moore,neutral
2013,2016-10-18 14:43:06.322,#Safeway was Justin Thomas' tournament. Turn his two Thursday triples into bogeys and he wins. Calling for a repeat next wk in Malaysia,rafa cabrera,neutral
2014,2016-10-18 14:43:06.322,#Safeway was Justin Thomas' tournament. Turn his two Thursday triples into bogeys and he wins. Calling for a repeat next wk in Malaysia,justin thomas,neutral
2015,2016-10-18 19:22:48.694,"After an opening round 75 last week at the #PGA Safeway, Justin Thomas was -17 the final three rounds which was best in the field. #DFS",justin thomas,neutral
2016,2016-10-19 14:12:59.120,@ChinaairlinesEN in Malaysia for a tournament. Clubs still not here. Hoping for some help finding them!,marc leishman,positive
2017,2016-10-19 15:55:45.628,"I may be wrong on this so I want others opinions, but why in this CIMB field are Marc Leishman, David Lingmerth, &amp; Danny Lee priced so low?",hudson swafford,neutral
2018,2016-10-19 15:55:45.628,"I may be wrong on this so I want others opinions, but why in this CIMB field are Marc Leishman, David Lingmerth, &amp; Danny Lee priced so low?",jamie lovemark,neutral
2019,2016-10-19 15:55:45.628,"I may be wrong on this so I want others opinions, but why in this CIMB field are Marc Leishman, David Lingmerth, &amp; Danny Lee priced so low?",david lingmerth,neutral
2020,2016-10-19 15:55:45.628,"I may be wrong on this so I want others opinions, but why in this CIMB field are Marc Leishman, David Lingmerth, &amp; Danny Lee priced so low?",marc leishman,positive
2021,2016-10-19 15:55:45.628,"I may be wrong on this so I want others opinions, but why in this CIMB field are Marc Leishman, David Lingmerth, &amp; Danny Lee priced so low?",danny lee,neutral
2022,2016-10-19 15:55:45.628,"I may be wrong on this so I want others opinions, but why in this CIMB field are Marc Leishman, David Lingmerth, &amp; Danny Lee priced so low?",ryo ishikawa,neutral
2023,2016-10-19 15:55:45.628,"I may be wrong on this so I want others opinions, but why in this CIMB field are Marc Leishman, David Lingmerth, &amp; Danny Lee priced so low?",chez reavie,neutral
2024,2016-10-19 18:35:18.400,Backed @siwookim at 50/1 in the @CIMBClassic. Really impressive recent winner on the @PGATOUR with an ability to shoot very low numbers,si woo,neutral
2025,2016-10-19 18:36:33.106,Think Kevin Na's a strong bet at 5/1 for top five in @CIMBClassic. Na struggles to win but often contends and no worse than 3rd in 2 visits,kevin na,positive
2026,2016-10-24 17:04:06.717,Berger @66s without Rory and DJ with Bet Victor in the HSBC is a big price,daniel berger,neutral
2027,2016-10-24 17:07:35.949,Interested to see where prices shake out for the WGC. I feel dangerous amounts of Scott Hend and Hao-Tong Li coming to my lineups.,hao tong,neutral
2028,2016-10-24 17:07:35.949,Interested to see where prices shake out for the WGC. I feel dangerous amounts of Scott Hend and Hao-Tong Li coming to my lineups.,scott hend,neutral
2029,2016-10-24 17:33:46.367,Like @RossFisher at 100/1 in the #HSBCChampions. Second twice in a row recently and strong form at the course including third 12 months ago,ross fisher,neutral
2030,2016-10-24 17:46:34.845,For my money @DJohnsonPGA should be favourite for the #HSBCChampions. The 2013 winner was fifth last year and is the man to beat in China,dustin johnson,neutral
2031,2016-10-24 17:47:18.379,Backed @Thomas_Pieters at 60/1 in the #HSBCChampions. Generous odds on Ryder Cup star. Improved during the week in Portugal and a big danger,thomas pieters,neutral
2032,2016-10-24 17:47:45.396,Think @alexlevygolf is a huge price at 125/1 in the #HSBCChampions. In fine form with a recent win under his belt and has also won in China,alexander levy,neutral
2033,2016-10-24 17:48:22.908,"@RBaroff427 Field averages 80% GIR from the Fairways here, only 50% from Other. That's all I need to see to go Grillo.",emiliano grillo,neutral
2034,2016-10-24 18:37:20.594,HSBC Champions picks Hoping i see the 👋 this week! Ross Fisher Scott Hend Alex Levy,alexander levy,neutral
2035,2016-10-24 18:37:20.594,HSBC Champions picks Hoping i see the 👋 this week! Ross Fisher Scott Hend Alex Levy,scott hend,neutral
2036,2016-10-24 18:37:20.594,HSBC Champions picks Hoping i see the 👋 this week! Ross Fisher Scott Hend Alex Levy,ross fisher,neutral
2037,2016-10-25 01:03:22.780,"Yes you read that correctly, everything for WGC HSBC is live at https://t.co/9MCIZnwp7q. Also, how much Richard Bland is too much?",rich bland,neutral
2038,2016-10-25 01:13:30.306,"I'm e/w on Fowler, Wiesberger &amp; Piercy (long shot) in WGC this week. See their stats (&amp; everyone else's!) on Golf Predictor. #bettingtips",rickie fowler,neutral
2039,2016-10-25 01:13:30.306,"I'm e/w on Fowler, Wiesberger &amp; Piercy (long shot) in WGC this week. See their stats (&amp; everyone else's!) on Golf Predictor. #bettingtips",scott piercy,neutral
2040,2016-10-25 01:13:30.306,"I'm e/w on Fowler, Wiesberger &amp; Piercy (long shot) in WGC this week. See their stats (&amp; everyone else's!) on Golf Predictor. #bettingtips",bernd wiesberger,neutral
2041,2016-10-25 19:01:09.768,"All the DJ, please",dustin johnson,positive
2042,2016-10-26 10:45:56.938,Ben An @ 91.0 in China. Too good imo at this price.,byeong hun,neutral
2043,2016-10-26 10:47:24.506,"Racing Post - Steve Palmer - HSBC 2ew Willett (66), 1.5ew An (80), 1ew Levy (90), 1ew Pieters (50), 1ew Wiesberger (50) #HSBCChampions",byeong hun,neutral
2044,2016-10-26 10:47:24.506,"Racing Post - Steve Palmer - HSBC 2ew Willett (66), 1.5ew An (80), 1ew Levy (90), 1ew Pieters (50), 1ew Wiesberger (50) #HSBCChampions",alexander levy,neutral
2045,2016-10-26 10:47:24.506,"Racing Post - Steve Palmer - HSBC 2ew Willett (66), 1.5ew An (80), 1ew Levy (90), 1ew Pieters (50), 1ew Wiesberger (50) #HSBCChampions",thomas pieters,neutral
2046,2016-10-26 10:47:24.506,"Racing Post - Steve Palmer - HSBC 2ew Willett (66), 1.5ew An (80), 1ew Levy (90), 1ew Pieters (50), 1ew Wiesberger (50) #HSBCChampions",bernd wiesberger,neutral
2047,2016-10-26 10:47:24.506,"Racing Post - Steve Palmer - HSBC 2ew Willett (66), 1.5ew An (80), 1ew Levy (90), 1ew Pieters (50), 1ew Wiesberger (50) #HSBCChampions",danny willett,positive
2048,2016-10-26 10:49:37.428,HSBC Champions: Younghan Song 400/1 &amp; FRL 250/1 🇰🇷,younghan song,positive
2049,2016-10-26 13:10:50.353,Backed Paul Casey at 24/1. Great record at Sheshan and pretty easy to write off a bit of an off week in Malaysia.,paul casey,neutral
2050,2016-10-26 13:33:03.896,"Saw Rory on the range today with his M2, told me he wasn't hitting it his best, still getting 290 carry into a breeze with it though! #STP",rory mcilroy,neutral
2051,2016-10-26 15:20:46.709,"Took some stabs on grace, RCB, Chappell and Noren at 50/1 and deeper for WGC Champions",alexander noren,neutral
2052,2016-10-26 15:20:46.709,"Took some stabs on grace, RCB, Chappell and Noren at 50/1 and deeper for WGC Champions",kevin chappell,neutral
2053,2016-10-26 15:20:46.709,"Took some stabs on grace, RCB, Chappell and Noren at 50/1 and deeper for WGC Champions",rafael cabrera,neutral
2054,2016-10-26 18:03:44.587,Think @MattFitz94 is a ridiculous price at 219/1 in the #HSBCChampions. Two time winner says he is a fan of the course and was 7th last year,matthew fitzpatrick,neutral
2055,2016-10-31 18:11:09.437,Shriners Hospital Open: Jon Rahm 33/1. ALL IN,jon rahm,neutral
2056,2016-10-31 18:52:38.022,XANDER 175/1 Im in.,xander schauffele,neutral
2057,2016-10-31 19:50:41.352,"Shriners bets: Koepka - 2pt ew, 26 Finau - 1.5pt ew, 41 Lovemark - 0.75pt ew, 81 Hadwin - 0.5pt ew, 126 Blaum - 0.5pt ew, 126",brooks koepka,neutral
2058,2016-10-31 19:50:41.352,"Shriners bets: Koepka - 2pt ew, 26 Finau - 1.5pt ew, 41 Lovemark - 0.75pt ew, 81 Hadwin - 0.5pt ew, 126 Blaum - 0.5pt ew, 126",ryan blaum,neutral
2059,2016-10-31 19:50:41.352,"Shriners bets: Koepka - 2pt ew, 26 Finau - 1.5pt ew, 41 Lovemark - 0.75pt ew, 81 Hadwin - 0.5pt ew, 126 Blaum - 0.5pt ew, 126",adam hadwin,neutral
2060,2016-10-31 19:50:41.352,"Shriners bets: Koepka - 2pt ew, 26 Finau - 1.5pt ew, 41 Lovemark - 0.75pt ew, 81 Hadwin - 0.5pt ew, 126 Blaum - 0.5pt ew, 126",jamie lovemark,neutral
2061,2016-10-31 19:50:41.352,"Shriners bets: Koepka - 2pt ew, 26 Finau - 1.5pt ew, 41 Lovemark - 0.75pt ew, 81 Hadwin - 0.5pt ew, 126 Blaum - 0.5pt ew, 126",tony finau,neutral
2062,2016-11-01 13:31:52.313,Shriner's Open bets: E/W Adam Hadwin 125-1 Brett Stegmaier 300-1 FRL Ricky Barnes 125-1,brett stegmaier,positive
2063,2016-11-01 13:31:52.313,Shriner's Open bets: E/W Adam Hadwin 125-1 Brett Stegmaier 300-1 FRL Ricky Barnes 125-1,adam hadwin,positive
2064,2016-11-01 13:31:52.313,Shriner's Open bets: E/W Adam Hadwin 125-1 Brett Stegmaier 300-1 FRL Ricky Barnes 125-1,ricky barnes,positive
2065,2016-11-01 14:00:30.373,Kaufman returns to Vegas for Shriners defense https://t.co/nuccbT4Mvi,smylie kaufman,neutral
2066,2016-11-01 19:00:44.796,Taken a punt on @wesleybryangolf at 129/1 in the @ShrinersOpen. Looks a nice price on Bryan who won 3 times last season on @WebDotComTour,wesley bryan,positive
2067,2016-11-02 10:48:18.813,"Racing Post - Shriners 1.5ew Ishikawa (66), 1.5ew Walker (50), 1ew Piercy (33), 1ew Kizzire (55)",jimmy walker,negative
2068,2016-11-02 10:48:18.813,"Racing Post - Shriners 1.5ew Ishikawa (66), 1.5ew Walker (50), 1ew Piercy (33), 1ew Kizzire (55)",patton kizzire,positive
2069,2016-11-02 10:48:18.813,"Racing Post - Shriners 1.5ew Ishikawa (66), 1.5ew Walker (50), 1ew Piercy (33), 1ew Kizzire (55)",scott piercy,positive
2070,2016-11-02 10:48:18.813,"Racing Post - Shriners 1.5ew Ishikawa (66), 1.5ew Walker (50), 1ew Piercy (33), 1ew Kizzire (55)",ryo ishikawa,positive
2071,2016-11-02 17:29:38.429,@gfienberg17 who do u like for the shriners tournament? Thanks,patrick rodgers,positive
2072,2016-11-02 17:29:38.429,@gfienberg17 who do u like for the shriners tournament? Thanks,patton kizzire,positive
2073,2016-11-02 17:29:38.429,@gfienberg17 who do u like for the shriners tournament? Thanks,jimmy walker,negative
2074,2016-11-02 17:29:38.429,@gfienberg17 who do u like for the shriners tournament? Thanks,brendan steele,positive
2075,2016-11-07 16:12:41.021,You may be able to cash this week by just rostering B last names. Bohn Blaum Brehm Bradley Blair Bryan,wesley bryan,neutral
2076,2016-11-07 16:12:41.021,You may be able to cash this week by just rostering B last names. Bohn Blaum Brehm Bradley Blair Bryan,ryan brehm,neutral
2077,2016-11-07 16:12:41.021,You may be able to cash this week by just rostering B last names. Bohn Blaum Brehm Bradley Blair Bryan,keegan bradley,neutral
2078,2016-11-07 16:12:41.021,You may be able to cash this week by just rostering B last names. Bohn Blaum Brehm Bradley Blair Bryan,jason bohn,neutral
2079,2016-11-07 16:12:41.021,You may be able to cash this week by just rostering B last names. Bohn Blaum Brehm Bradley Blair Bryan,ryan blaum,neutral
2080,2016-11-07 16:12:41.021,You may be able to cash this week by just rostering B last names. Bohn Blaum Brehm Bradley Blair Bryan,zac blair,neutral
2081,2016-11-07 19:49:06.133,Jon Rahm: 22 straight rounds of par or better. Rahm is only player over the last 30 years to have a streak that long at age 21 or younger.,jon rahm,neutral
2082,2016-11-07 20:18:28.913,"10 winners #OHLClassicMayakoba average age of winner 37+ only 2 under 30 English and Huh. Only 1 international winner, GMAC last year.",graeme mcdowell,neutral
2083,2016-11-07 20:18:28.913,"10 winners #OHLClassicMayakoba average age of winner 37+ only 2 under 30 English and Huh. Only 1 international winner, GMAC last year.",john huh,neutral
2084,2016-11-07 20:18:28.913,"10 winners #OHLClassicMayakoba average age of winner 37+ only 2 under 30 English and Huh. Only 1 international winner, GMAC last year.",harris english,neutral
2085,2016-11-08 19:29:16.650,"Removed closing line about Noh at the OHL, but if you play fantasy golf he's worth a glance. Has made incredible no' of birdies/eagles here.",seung yul,neutral
2086,2016-11-08 19:43:28.695,rahm rahm rahm rahm rahm rahmrahramrahrnrmljkhajofhdauoif,jon rahm,positive
2087,2016-11-08 19:44:12.527,Big day for me... my guy Russell Knox is the betting favorite in a real PGA Tour event.,russell knox,positive
2088,2016-11-08 19:45:17.545,"I'm e/w on English, SW Kim &amp; Leishman in Mexico this week. See their stats (&amp; everyone else's!) on Golf Predictor. #bettingtips",marc leishman,positive
2089,2016-11-08 19:45:17.545,"I'm e/w on English, SW Kim &amp; Leishman in Mexico this week. See their stats (&amp; everyone else's!) on Golf Predictor. #bettingtips",si woo,neutral
2090,2016-11-08 19:45:17.545,"I'm e/w on English, SW Kim &amp; Leishman in Mexico this week. See their stats (&amp; everyone else's!) on Golf Predictor. #bettingtips",harris english,positive
2091,2016-11-08 22:54:02.600,#OHLMayakoba Rahm 20/1 - 3u Webb 66/1 - 1u Donald 66/1 - 1u (h/t @FantasyGolfMan) List 66/1 - .5u Stanley 66/1 .5u e/w,luke list,positive
