Unnamed: 0,created_on,message,Annotation,sentiment_12h_database,player,Annotation_converted
1333,52:02.5,PGA Picks @JordanSpieth +870 (BIG) @PReedGolf +1841 @DanielBerger59 +4000 @GrilloEmiliano +4000 Moore +4000 Charl +4500 Kisner +10000,1,positive,daniel berger,positive
1334,52:02.5,PGA Picks @JordanSpieth +870 (BIG) @PReedGolf +1841 @DanielBerger59 +4000 @GrilloEmiliano +4000 Moore +4000 Charl +4500 Kisner +10000,1,positive,jordan spieth,positive
1335,52:02.5,PGA Picks @JordanSpieth +870 (BIG) @PReedGolf +1841 @DanielBerger59 +4000 @GrilloEmiliano +4000 Moore +4000 Charl +4500 Kisner +10000,1,positive,kevin kisner,positive
1336,52:02.5,PGA Picks @JordanSpieth +870 (BIG) @PReedGolf +1841 @DanielBerger59 +4000 @GrilloEmiliano +4000 Moore +4000 Charl +4500 Kisner +10000,1,positive,ryan moore,positive
1337,52:02.5,PGA Picks @JordanSpieth +870 (BIG) @PReedGolf +1841 @DanielBerger59 +4000 @GrilloEmiliano +4000 Moore +4000 Charl +4500 Kisner +10000,1,negative,charl schwartzel,positive
1338,52:02.5,PGA Picks @JordanSpieth +870 (BIG) @PReedGolf +1841 @DanielBerger59 +4000 @GrilloEmiliano +4000 Moore +4000 Charl +4500 Kisner +10000,1,positive,emiliano grillo,positive
1339,42:21.0,"Full point in day, 7 on Moore, 7 on grillo and 10 on kisner no liability #trading #golf #ewmugs",1,positive,ryan moore,positive
1340,42:21.0,"Full point in day, 7 on Moore, 7 on grillo and 10 on kisner no liability #trading #golf #ewmugs",1,positive,kevin kisner,positive
1341,42:21.0,"Full point in day, 7 on Moore, 7 on grillo and 10 on kisner no liability #trading #golf #ewmugs",1,positive,emiliano grillo,positive
1342,17:01.5,Small bet on Si Woo Kim at 84/1 in the #TOURChampionship. Recent winner of Wyndham Championship and could shine at another Donald Ross track,1,neutral,si woo,positive
1343,34:21.3,Jason Dufner 100/1 - won the PGA at a Ross design. Playoff loss at the PGA at Atlanta Athletic Club. Good record at the Valspar.,1,negative,jason dufner,positive
1344,47:40.6,Local ties... DeChambeau Levin Rodgers Watney The four strongest by my estimation. These four have ties under 2 hours away.,1,neutral,nick watney,positive
1345,47:40.6,Local ties... DeChambeau Levin Rodgers Watney The four strongest by my estimation. These four have ties under 2 hours away.,1,positive,patrick rodgers,positive
1346,47:40.6,Local ties... DeChambeau Levin Rodgers Watney The four strongest by my estimation. These four have ties under 2 hours away.,1,neutral,spencer levin,positive
1347,47:40.6,Local ties... DeChambeau Levin Rodgers Watney The four strongest by my estimation. These four have ties under 2 hours away.,1,positive,bryson dechambeau,positive
1348,51:41.9,"Justin Thomas, 6th in Tour Ch'ship &amp; 3rd in this last year, 25/1 in a this piss-weak field? Be surprised if that lasts!",1,positive,justin thomas,positive
1349,56:00.3,"Always enjoy watching the Fall Series. Thomas, Steele, Castro, Bradley (!), Reavie and JJ Spaun for me. Hope Tiger plays well.",1,positive,justin thomas,positive
1350,56:00.3,"Always enjoy watching the Fall Series. Thomas, Steele, Castro, Bradley (!), Reavie and JJ Spaun for me. Hope Tiger plays well.",1,neutral,brendan steele,positive
1351,56:00.3,"Always enjoy watching the Fall Series. Thomas, Steele, Castro, Bradley (!), Reavie and JJ Spaun for me. Hope Tiger plays well.",1,positive,j.j. spaun,positive
1352,56:00.3,"Always enjoy watching the Fall Series. Thomas, Steele, Castro, Bradley (!), Reavie and JJ Spaun for me. Hope Tiger plays well.",1,positive,chez reavie,positive
1353,56:00.3,"Always enjoy watching the Fall Series. Thomas, Steele, Castro, Bradley (!), Reavie and JJ Spaun for me. Hope Tiger plays well.",1,positive,roberto castro,positive
1354,56:00.3,"Always enjoy watching the Fall Series. Thomas, Steele, Castro, Bradley (!), Reavie and JJ Spaun for me. Hope Tiger plays well.",1,positive,keegan bradley,positive
1355,00:41.0,"Safeway Open: B DeChambeau 90/1, JJ Spaun 160/1, A Wise 200/1, X Schaufelle 250/1, J Randolph 300/1, N Lindheim 300/1, B Hagy 400/1",1,positive,bryson dechambeau,positive
1356,00:41.0,"Safeway Open: B DeChambeau 90/1, JJ Spaun 160/1, A Wise 200/1, X Schaufelle 250/1, J Randolph 300/1, N Lindheim 300/1, B Hagy 400/1",1,positive,brandon hagy,positive
1357,00:41.0,"Safeway Open: B DeChambeau 90/1, JJ Spaun 160/1, A Wise 200/1, X Schaufelle 250/1, J Randolph 300/1, N Lindheim 300/1, B Hagy 400/1",1,positive,nicholas lindheim,positive
1358,00:41.0,"Safeway Open: B DeChambeau 90/1, JJ Spaun 160/1, A Wise 200/1, X Schaufelle 250/1, J Randolph 300/1, N Lindheim 300/1, B Hagy 400/1",1,positive,j.j. spaun,positive
1359,00:41.0,"Safeway Open: B DeChambeau 90/1, JJ Spaun 160/1, A Wise 200/1, X Schaufelle 250/1, J Randolph 300/1, N Lindheim 300/1, B Hagy 400/1",1,positive,xander schauffele,positive
1360,00:41.0,"Safeway Open: B DeChambeau 90/1, JJ Spaun 160/1, A Wise 200/1, X Schaufelle 250/1, J Randolph 300/1, N Lindheim 300/1, B Hagy 400/1",1,positive,aaron wise,positive
1361,00:41.0,"Safeway Open: B DeChambeau 90/1, JJ Spaun 160/1, A Wise 200/1, X Schaufelle 250/1, J Randolph 300/1, N Lindheim 300/1, B Hagy 400/1",1,positive,jonathan randolph,positive
1362,56:17.7,You know PGA season is back when Spencer Levin is popping in models.,11,neutral,spencer levin,neutral
1363,59:55.2,"Random guys I’m trying out for Team Mayo entering the new Golf Season: J.J. Spaun, Trey Mullinax, Grayson Murray, Xander Schauffele.",1,neutral,trey mullinax,positive
1364,59:55.2,"Random guys I’m trying out for Team Mayo entering the new Golf Season: J.J. Spaun, Trey Mullinax, Grayson Murray, Xander Schauffele.",1,positive,xander schauffele,positive
1365,59:55.2,"Random guys I’m trying out for Team Mayo entering the new Golf Season: J.J. Spaun, Trey Mullinax, Grayson Murray, Xander Schauffele.",1,positive,j.j. spaun,positive
1366,59:55.2,"Random guys I’m trying out for Team Mayo entering the new Golf Season: J.J. Spaun, Trey Mullinax, Grayson Murray, Xander Schauffele.",1,positive,grayson murray,positive
1367,22:54.4,"I'm e/w on Na, Piercy &amp; Vegas in Safeway Open. See their stats (&amp; everyone else's!) on Golf Predictor. #bettingtips",1,neutral,jhonattan vegas,positive
1368,22:54.4,"I'm e/w on Na, Piercy &amp; Vegas in Safeway Open. See their stats (&amp; everyone else's!) on Golf Predictor. #bettingtips",1,neutral,scott piercy,positive
1369,22:54.4,"I'm e/w on Na, Piercy &amp; Vegas in Safeway Open. See their stats (&amp; everyone else's!) on Golf Predictor. #bettingtips",1,positive,kevin na,positive
1370,42:17.8,Seriously considering tossing out Aaron Wise and Xander Schauffele in cash this week so I can guarantee you I'm free money.,1,positive,aaron wise,positive
1371,42:17.8,Seriously considering tossing out Aaron Wise and Xander Schauffele in cash this week so I can guarantee you I'm free money.,1,positive,xander schauffele,positive
1372,04:09.0,Fancy @GrilloEmiliano to contend again at 22/1 in the #SafewayOpen. First @PGATOUR title here 12 months ago and Argentine could repeat win,1,positive,emiliano grillo,positive
1373,13:25.6,Long shot PGA bet this week that I love - Charles Howell III 110/1,1,neutral,charles howell,positive
1374,49:00.8,@ThePME any winners or FRL bets for the Safeway Open?,11,positive,robert garrigus,neutral
1375,49:00.8,@ThePME any winners or FRL bets for the Safeway Open?,11,positive,roberto castro,neutral
1376,09:48.3,Gone for @ryanmoorepga at 16/1 in the @CIMBClassic. Moore should be relishing his return to Kuala Lumpur where he has claimed two victories,1,neutral,ryan moore,positive
1377,14:26.9,Backed @JustinThomas34 at 20/1 to win @CIMBClassic. He finished strongly in his last tournament and shot 26-under-par to win here last year,1,neutral,justin thomas,positive
1378,15:26.1,"Thought I'd missed 200/1 on Danny Lee at the CIMB, but I presume oddschecker just got Lees mixed up and he was never bigger than 125/1?",1,neutral,danny lee,positive
1379,24:36.5,Looks like Alex Cejka week on the PGA!,1,neutral,alex cejka,positive
1380,25:27.1,Russell Knox 40/1 is a bet. Murders short tracks. Has a win in Asia at the HSBC last year and a playoff loss on paspalum greens at Mayakoba.,1,neutral,russell knox,positive
1381,43:06.3,#Safeway was Justin Thomas' tournament. Turn his two Thursday triples into bogeys and he wins. Calling for a repeat next wk in Malaysia,1,neutral,kevin chappell,positive
1382,43:06.3,#Safeway was Justin Thomas' tournament. Turn his two Thursday triples into bogeys and he wins. Calling for a repeat next wk in Malaysia,1,neutral,patton kizzire,positive
1383,43:06.3,#Safeway was Justin Thomas' tournament. Turn his two Thursday triples into bogeys and he wins. Calling for a repeat next wk in Malaysia,1,neutral,ryan moore,positive
1384,43:06.3,#Safeway was Justin Thomas' tournament. Turn his two Thursday triples into bogeys and he wins. Calling for a repeat next wk in Malaysia,1,neutral,rafa cabrera,positive
1385,43:06.3,#Safeway was Justin Thomas' tournament. Turn his two Thursday triples into bogeys and he wins. Calling for a repeat next wk in Malaysia,1,neutral,justin thomas,positive
1386,22:48.7,"After an opening round 75 last week at the #PGA Safeway, Justin Thomas was -17 the final three rounds which was best in the field. #DFS",1,neutral,justin thomas,positive
1387,12:59.1,@ChinaairlinesEN in Malaysia for a tournament. Clubs still not here. Hoping for some help finding them!,11,positive,marc leishman,neutral
1388,55:45.6,"I may be wrong on this so I want others opinions, but why in this CIMB field are Marc Leishman, David Lingmerth, &amp; Danny Lee priced so low?",11,neutral,hudson swafford,neutral
1389,55:45.6,"I may be wrong on this so I want others opinions, but why in this CIMB field are Marc Leishman, David Lingmerth, &amp; Danny Lee priced so low?",11,neutral,jamie lovemark,neutral
1390,55:45.6,"I may be wrong on this so I want others opinions, but why in this CIMB field are Marc Leishman, David Lingmerth, &amp; Danny Lee priced so low?",11,neutral,david lingmerth,neutral
1391,55:45.6,"I may be wrong on this so I want others opinions, but why in this CIMB field are Marc Leishman, David Lingmerth, &amp; Danny Lee priced so low?",11,positive,marc leishman,neutral
1392,55:45.6,"I may be wrong on this so I want others opinions, but why in this CIMB field are Marc Leishman, David Lingmerth, &amp; Danny Lee priced so low?",11,neutral,danny lee,neutral
1393,55:45.6,"I may be wrong on this so I want others opinions, but why in this CIMB field are Marc Leishman, David Lingmerth, &amp; Danny Lee priced so low?",11,neutral,ryo ishikawa,neutral
1394,55:45.6,"I may be wrong on this so I want others opinions, but why in this CIMB field are Marc Leishman, David Lingmerth, &amp; Danny Lee priced so low?",11,neutral,chez reavie,neutral
1395,35:18.4,Backed @siwookim at 50/1 in the @CIMBClassic. Really impressive recent winner on the @PGATOUR with an ability to shoot very low numbers,1,neutral,si woo,positive
1396,36:33.1,Think Kevin Na's a strong bet at 5/1 for top five in @CIMBClassic. Na struggles to win but often contends and no worse than 3rd in 2 visits,1,positive,kevin na,positive
1397,04:06.7,Berger @66s without Rory and DJ with Bet Victor in the HSBC is a big price,11,neutral,daniel berger,neutral
1398,07:35.9,Interested to see where prices shake out for the WGC. I feel dangerous amounts of Scott Hend and Hao-Tong Li coming to my lineups.,11,neutral,hao tong,neutral
1399,07:35.9,Interested to see where prices shake out for the WGC. I feel dangerous amounts of Scott Hend and Hao-Tong Li coming to my lineups.,11,neutral,scott hend,neutral
1400,33:46.4,Like @RossFisher at 100/1 in the #HSBCChampions. Second twice in a row recently and strong form at the course including third 12 months ago,1,neutral,ross fisher,positive
1401,46:34.8,For my money @DJohnsonPGA should be favourite for the #HSBCChampions. The 2013 winner was fifth last year and is the man to beat in China,1,neutral,dustin johnson,positive
1402,47:18.4,Backed @Thomas_Pieters at 60/1 in the #HSBCChampions. Generous odds on Ryder Cup star. Improved during the week in Portugal and a big danger,1,neutral,thomas pieters,positive
1403,47:45.4,Think @alexlevygolf is a huge price at 125/1 in the #HSBCChampions. In fine form with a recent win under his belt and has also won in China,111,neutral,alexander levy,negative
1404,48:22.9,"@RBaroff427 Field averages 80% GIR from the Fairways here, only 50% from Other. That's all I need to see to go Grillo.",1,neutral,emiliano grillo,positive
1405,37:20.6,HSBC Champions picks Hoping i see the 👋 this week! Ross Fisher Scott Hend Alex Levy,1,neutral,alexander levy,positive
1406,37:20.6,HSBC Champions picks Hoping i see the 👋 this week! Ross Fisher Scott Hend Alex Levy,1,neutral,scott hend,positive
1407,37:20.6,HSBC Champions picks Hoping i see the 👋 this week! Ross Fisher Scott Hend Alex Levy,1,neutral,ross fisher,positive
1408,13:30.3,"I'm e/w on Fowler, Wiesberger &amp; Piercy (long shot) in WGC this week. See their stats (&amp; everyone else's!) on Golf Predictor. #bettingtips",1,neutral,rickie fowler,positive
1409,13:30.3,"I'm e/w on Fowler, Wiesberger &amp; Piercy (long shot) in WGC this week. See their stats (&amp; everyone else's!) on Golf Predictor. #bettingtips",1,neutral,scott piercy,positive
1410,13:30.3,"I'm e/w on Fowler, Wiesberger &amp; Piercy (long shot) in WGC this week. See their stats (&amp; everyone else's!) on Golf Predictor. #bettingtips",1,neutral,bernd wiesberger,positive
1411,01:09.8,"All the DJ, please",1,positive,dustin johnson,positive
1412,45:56.9,Ben An @ 91.0 in China. Too good imo at this price.,1,neutral,byeong hun,positive
1413,47:24.5,"Racing Post - Steve Palmer - HSBC 2ew Willett (66), 1.5ew An (80), 1ew Levy (90), 1ew Pieters (50), 1ew Wiesberger (50) #HSBCChampions",1,neutral,byeong hun,positive
1414,47:24.5,"Racing Post - Steve Palmer - HSBC 2ew Willett (66), 1.5ew An (80), 1ew Levy (90), 1ew Pieters (50), 1ew Wiesberger (50) #HSBCChampions",1,neutral,alexander levy,positive
1415,47:24.5,"Racing Post - Steve Palmer - HSBC 2ew Willett (66), 1.5ew An (80), 1ew Levy (90), 1ew Pieters (50), 1ew Wiesberger (50) #HSBCChampions",1,neutral,thomas pieters,positive
1416,47:24.5,"Racing Post - Steve Palmer - HSBC 2ew Willett (66), 1.5ew An (80), 1ew Levy (90), 1ew Pieters (50), 1ew Wiesberger (50) #HSBCChampions",1,neutral,bernd wiesberger,positive
1417,47:24.5,"Racing Post - Steve Palmer - HSBC 2ew Willett (66), 1.5ew An (80), 1ew Levy (90), 1ew Pieters (50), 1ew Wiesberger (50) #HSBCChampions",1,positive,danny willett,positive
1418,49:37.4,HSBC Champions: Younghan Song 400/1 &amp; FRL 250/1 🇰🇷,1,positive,younghan song,positive
1419,10:50.4,Backed Paul Casey at 24/1. Great record at Sheshan and pretty easy to write off a bit of an off week in Malaysia.,1,neutral,paul casey,positive
1420,33:03.9,"Saw Rory on the range today with his M2, told me he wasn't hitting it his best, still getting 290 carry into a breeze with it though! #STP",11,neutral,rory mcilroy,neutral
1421,20:46.7,"Took some stabs on grace, RCB, Chappell and Noren at 50/1 and deeper for WGC Champions",1,neutral,alexander noren,positive
1422,20:46.7,"Took some stabs on grace, RCB, Chappell and Noren at 50/1 and deeper for WGC Champions",1,neutral,kevin chappell,positive
1423,20:46.7,"Took some stabs on grace, RCB, Chappell and Noren at 50/1 and deeper for WGC Champions",1,neutral,rafael cabrera,positive
1424,03:44.6,Think @MattFitz94 is a ridiculous price at 219/1 in the #HSBCChampions. Two time winner says he is a fan of the course and was 7th last year,1,neutral,matthew fitzpatrick,positive
1425,11:09.4,Shriners Hospital Open: Jon Rahm 33/1. ALL IN,1,neutral,jon rahm,positive
1426,52:38.0,XANDER 175/1 Im in.,1,neutral,xander schauffele,positive
1427,50:41.4,"Shriners bets: Koepka - 2pt ew, 26 Finau - 1.5pt ew, 41 Lovemark - 0.75pt ew, 81 Hadwin - 0.5pt ew, 126 Blaum - 0.5pt ew, 126",1,neutral,brooks koepka,positive
1428,50:41.4,"Shriners bets: Koepka - 2pt ew, 26 Finau - 1.5pt ew, 41 Lovemark - 0.75pt ew, 81 Hadwin - 0.5pt ew, 126 Blaum - 0.5pt ew, 126",1,neutral,ryan blaum,positive
1429,50:41.4,"Shriners bets: Koepka - 2pt ew, 26 Finau - 1.5pt ew, 41 Lovemark - 0.75pt ew, 81 Hadwin - 0.5pt ew, 126 Blaum - 0.5pt ew, 126",1,neutral,adam hadwin,positive
1430,50:41.4,"Shriners bets: Koepka - 2pt ew, 26 Finau - 1.5pt ew, 41 Lovemark - 0.75pt ew, 81 Hadwin - 0.5pt ew, 126 Blaum - 0.5pt ew, 126",1,neutral,jamie lovemark,positive
1431,50:41.4,"Shriners bets: Koepka - 2pt ew, 26 Finau - 1.5pt ew, 41 Lovemark - 0.75pt ew, 81 Hadwin - 0.5pt ew, 126 Blaum - 0.5pt ew, 126",1,neutral,tony finau,positive
1432,31:52.3,Shriner's Open bets: E/W Adam Hadwin 125-1 Brett Stegmaier 300-1 FRL Ricky Barnes 125-1,1,positive,brett stegmaier,positive
